file,start_time,end_time,confidence,scientific_name,primary_label
H14_20230427_133500.ogg,12.0,15.0,0.8507349491119385,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,15.0,18.0,0.8231222629547119,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,18.0,21.0,0.8122149705886841,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,21.0,24.0,0.7279530763626099,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,24.0,27.0,0.9331734776496887,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,27.0,30.0,0.9347603917121887,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,30.0,33.0,0.9322618842124939,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,33.0,36.0,0.9063324332237244,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,39.0,42.0,0.6736277341842651,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,42.0,45.0,0.8147943019866943,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,45.0,48.0,0.9341796040534973,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,51.0,54.0,0.9428517818450928,Volatinia jacarina,blbgra1
H14_20230427_133500.ogg,54.0,57.0,0.9595968127250671,Volatinia jacarina,blbgra1
H24_20230508_164500.ogg,3.0,6.0,0.12227530032396317,Ramphocelus dimidiatus,crbtan1
H24_20230508_164500.ogg,6.0,9.0,0.2685336470603943,Ramphocelus dimidiatus,crbtan1
H24_20230508_164500.ogg,9.0,12.0,0.17367540299892426,Ramphocelus dimidiatus,crbtan1
H24_20230508_164500.ogg,15.0,18.0,0.22782312333583832,Ramphocelus dimidiatus,crbtan1
H24_20230508_164500.ogg,21.0,24.0,0.14453795552253723,Ramphocelus dimidiatus,crbtan1
H24_20230508_164500.ogg,21.0,24.0,0.123835988342762,Euphonia laniirostris,thbeup1
H24_20230508_164500.ogg,39.0,42.0,0.537143886089325,Ramphocelus dimidiatus,crbtan1
H27_20230520_075500.ogg,33.0,36.0,0.22802016139030457,Tyrannus melancholicus,trokin
H91_20230422_181500.ogg,51.0,54.0,0.10824351012706757,Pulsatrix perspicillata,speowl1
H32_20230423_070000.ogg,3.0,6.0,0.3635968267917633,Amazona ochrocephala,ywcpar
H32_20230423_070000.ogg,21.0,24.0,0.4379878044128418,Ara ararauna,baymac
H32_20230423_070000.ogg,27.0,30.0,0.5600367784500122,Ara ararauna,baymac
H32_20230423_070000.ogg,27.0,30.0,0.20534367859363556,Ara chloropterus,ragmac1
H32_20230423_070000.ogg,33.0,36.0,0.16226066648960114,Ara ararauna,baymac
H32_20230423_070000.ogg,36.0,39.0,0.12870806455612183,Ara ararauna,baymac
H32_20230423_070000.ogg,39.0,42.0,0.13351184129714966,Amazona ochrocephala,ywcpar
H32_20230423_070000.ogg,45.0,48.0,0.7008103728294373,Ara ararauna,baymac
H32_20230423_070000.ogg,51.0,54.0,0.24349252879619598,Ara severus,chfmac1
H32_20230423_070000.ogg,54.0,57.0,0.4371356666088104,Ara ararauna,baymac
H32_20230423_070000.ogg,54.0,57.0,0.14929838478565216,Ara severus,chfmac1
H22_20230507_180500.ogg,18.0,21.0,0.8506503701210022,Patagioenas cayennensis,pavpig2
H22_20230507_180500.ogg,18.0,21.0,0.6161141991615295,Amazona ochrocephala,ywcpar
H22_20230507_180500.ogg,21.0,24.0,0.6398183107376099,Patagioenas cayennensis,pavpig2
H22_20230507_180500.ogg,24.0,27.0,0.8229070901870728,Patagioenas cayennensis,pavpig2
H22_20230507_180500.ogg,27.0,30.0,0.7161142230033875,Patagioenas cayennensis,pavpig2
H22_20230507_180500.ogg,30.0,33.0,0.21546004712581635,Patagioenas cayennensis,pavpig2
H22_20230507_180500.ogg,48.0,51.0,0.8410325050354004,Patagioenas cayennensis,pavpig2
H22_20230507_180500.ogg,48.0,51.0,0.23221132159233093,Amazona ochrocephala,ywcpar
H22_20230507_180500.ogg,51.0,54.0,0.8158919811248779,Patagioenas cayennensis,pavpig2
H22_20230507_180500.ogg,54.0,57.0,0.6473942399024963,Patagioenas cayennensis,pavpig2
H22_20230507_180500.ogg,57.0,60.0,0.9159048795700073,Patagioenas cayennensis,pavpig2
H02_20230503_073500.ogg,9.0,12.0,0.25788310170173645,Patagioenas cayennensis,pavpig2
H02_20230503_073500.ogg,12.0,15.0,0.811763346195221,Patagioenas cayennensis,pavpig2
H02_20230503_073500.ogg,12.0,15.0,0.18975426256656647,Pachyramphus cinnamomeus,cinbec1
H02_20230503_073500.ogg,21.0,24.0,0.13720110058784485,Sporophila funerea,tbsfin1
H02_20230503_073500.ogg,24.0,27.0,0.1933782547712326,Patagioenas cayennensis,pavpig2
H02_20230503_073500.ogg,27.0,30.0,0.7835379242897034,Campylorhynchus griseus,bicwre1
H02_20230503_073500.ogg,27.0,30.0,0.15930074453353882,Sporophila funerea,tbsfin1
H02_20230503_073500.ogg,30.0,33.0,0.2596741020679474,Campylorhynchus griseus,bicwre1
H02_20230503_073500.ogg,36.0,39.0,0.6139114499092102,Amazona ochrocephala,ywcpar
H02_20230503_073500.ogg,39.0,42.0,0.6579806208610535,Amazona ochrocephala,ywcpar
H02_20230503_073500.ogg,42.0,45.0,0.3836948275566101,Amazona ochrocephala,ywcpar
H02_20230503_073500.ogg,42.0,45.0,0.15158812701702118,Pachyramphus cinnamomeus,cinbec1
H02_20230503_073500.ogg,45.0,48.0,0.5083284378051758,Patagioenas cayennensis,pavpig2
H02_20230503_073500.ogg,48.0,51.0,0.360634982585907,Patagioenas cayennensis,pavpig2
H02_20230503_073500.ogg,57.0,60.0,0.8737796545028687,Campylorhynchus griseus,bicwre1
H26_20230422_210500.ogg,6.0,9.0,0.17465780675411224,Nyctidromus albicollis,compau
H26_20230422_210500.ogg,9.0,12.0,0.13797692954540253,Nyctidromus albicollis,compau
H26_20230422_210500.ogg,12.0,15.0,0.1273367553949356,Nyctidromus albicollis,compau
H26_20230422_210500.ogg,15.0,18.0,0.14537020027637482,Nyctidromus albicollis,compau
H26_20230422_210500.ogg,27.0,30.0,0.2634110152721405,Nyctidromus albicollis,compau
H22_20230512_191500.ogg,0.0,3.0,0.12233679741621017,Nyctidromus albicollis,compau
H22_20230512_191500.ogg,9.0,12.0,0.13359583914279938,Nyctidromus albicollis,compau
H22_20230512_191500.ogg,15.0,18.0,0.16553501784801483,Nyctidromus albicollis,compau
H22_20230512_191500.ogg,30.0,33.0,0.1048026829957962,Nyctidromus albicollis,compau
H22_20230512_191500.ogg,33.0,36.0,0.13765236735343933,Nyctidromus albicollis,compau
H22_20230512_191500.ogg,33.0,36.0,0.10134275257587433,Asio clamator,strowl1
H22_20230512_191500.ogg,36.0,39.0,0.1462748646736145,Nyctidromus albicollis,compau
H22_20230512_191500.ogg,45.0,48.0,0.11919743567705154,Asio clamator,strowl1
H22_20230512_191500.ogg,54.0,57.0,0.21704816818237305,Nyctidromus albicollis,compau
H22_20230512_191500.ogg,57.0,60.0,0.16564738750457764,Nyctidromus albicollis,compau
H26_20230429_055000.ogg,6.0,9.0,0.3238850235939026,Elaenia flavogaster,yebela1
H26_20230429_055000.ogg,15.0,18.0,0.5920413136482239,Certhiaxis cinnamomeus,yecspi2
H22_20230521_125500.ogg,3.0,6.0,0.2462235540151596,Formicivora grisea,whfant1
H22_20230521_125500.ogg,21.0,24.0,0.17557822167873383,Tapera naevia,strcuc1
H22_20230521_125500.ogg,21.0,24.0,0.14073516428470612,Ramphocelus dimidiatus,crbtan1
H22_20230521_125500.ogg,24.0,27.0,0.9651917815208435,Ramphocelus dimidiatus,crbtan1
H22_20230521_125500.ogg,27.0,30.0,0.12526358664035797,Ramphocelus dimidiatus,crbtan1
H22_20230521_125500.ogg,30.0,33.0,0.7655805349349976,Ramphocelus dimidiatus,crbtan1
H22_20230521_125500.ogg,30.0,33.0,0.1557491421699524,Formicivora grisea,whfant1
H22_20230521_125500.ogg,39.0,42.0,0.11693515628576279,Formicivora grisea,whfant1
H22_20230521_125500.ogg,42.0,45.0,0.47622963786125183,Ramphocelus dimidiatus,crbtan1
H22_20230521_125500.ogg,51.0,54.0,0.5525468587875366,Ramphocelus dimidiatus,crbtan1
H22_20230521_125500.ogg,57.0,60.0,0.5741950273513794,Ramphocelus dimidiatus,crbtan1
H22_20230503_235500.ogg,39.0,42.0,0.1084144189953804,Tinamus major,gretin1
H63_20230509_111000.ogg,33.0,36.0,0.1279347985982895,Tolmomyias flaviventris,yebfly1
O203_20230521_115000.ogg,3.0,6.0,0.5999075174331665,Legatus leucophaius,pirfly1
O203_20230521_115000.ogg,12.0,15.0,0.2526751458644867,Legatus leucophaius,pirfly1
O203_20230521_115000.ogg,33.0,36.0,0.2113276571035385,Legatus leucophaius,pirfly1
O203_20230521_115000.ogg,36.0,39.0,0.5106372833251953,Legatus leucophaius,pirfly1
O203_20230521_115000.ogg,39.0,42.0,0.157273069024086,Legatus leucophaius,pirfly1
O203_20230521_115000.ogg,45.0,48.0,0.1298733353614807,Legatus leucophaius,pirfly1
O203_20230521_115000.ogg,51.0,54.0,0.5786171555519104,Legatus leucophaius,pirfly1
O203_20230521_115000.ogg,57.0,60.0,0.2735598683357239,Legatus leucophaius,pirfly1
H11_20230426_094500.ogg,0.0,3.0,0.2121758908033371,Ara ararauna,baymac
H11_20230426_094500.ogg,9.0,12.0,0.13090169429779053,Ara ararauna,baymac
H11_20230426_094500.ogg,21.0,24.0,0.21152615547180176,Ara chloropterus,ragmac1
H11_20230426_094500.ogg,27.0,30.0,0.1469804048538208,Thraupis episcopus,bugtan
H17_20230520_215500.ogg,15.0,18.0,0.1696763038635254,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,18.0,21.0,0.12482025474309921,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,21.0,24.0,0.11381633579730988,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,24.0,27.0,0.11443519592285156,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,30.0,33.0,0.1214727982878685,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,33.0,36.0,0.1662144511938095,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,39.0,42.0,0.12556901574134827,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,42.0,45.0,0.20479199290275574,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,45.0,48.0,0.23782098293304443,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,48.0,51.0,0.17366813123226166,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,51.0,54.0,0.10164695233106613,Pulsatrix perspicillata,speowl1
H17_20230520_215500.ogg,57.0,60.0,0.11979471892118454,Pulsatrix perspicillata,speowl1
H26_20230513_081500.ogg,0.0,3.0,0.2571757733821869,Chauna chavaria,norscr1
H26_20230513_081500.ogg,3.0,6.0,0.4298499524593353,Leistes militaris,rebbla1
H26_20230513_081500.ogg,3.0,6.0,0.4064107835292816,Chauna chavaria,norscr1
H26_20230513_081500.ogg,3.0,6.0,0.40026599168777466,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,6.0,9.0,0.27023202180862427,Chauna chavaria,norscr1
H26_20230513_081500.ogg,6.0,9.0,0.24673213064670563,Icterus nigrogularis,yelori1
H26_20230513_081500.ogg,6.0,9.0,0.20378850400447845,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,9.0,12.0,0.18690802156925201,Chauna chavaria,norscr1
H26_20230513_081500.ogg,12.0,15.0,0.34213295578956604,Chauna chavaria,norscr1
H26_20230513_081500.ogg,12.0,15.0,0.1715165376663208,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,12.0,15.0,0.16316866874694824,Campylorhynchus griseus,bicwre1
H26_20230513_081500.ogg,18.0,21.0,0.32517218589782715,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,21.0,24.0,0.14532716572284698,Chauna chavaria,norscr1
H26_20230513_081500.ogg,24.0,27.0,0.4021103084087372,Chauna chavaria,norscr1
H26_20230513_081500.ogg,24.0,27.0,0.18995416164398193,Campylorhynchus griseus,bicwre1
H26_20230513_081500.ogg,24.0,27.0,0.18082818388938904,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,24.0,27.0,0.12750692665576935,Leistes militaris,rebbla1
H26_20230513_081500.ogg,27.0,30.0,0.16823889315128326,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,30.0,33.0,0.44137346744537354,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,30.0,33.0,0.38088035583496094,Chauna chavaria,norscr1
H26_20230513_081500.ogg,30.0,33.0,0.15877734124660492,Leistes militaris,rebbla1
H26_20230513_081500.ogg,33.0,36.0,0.11666041612625122,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,36.0,39.0,0.19364497065544128,Sicalis flaveola,saffin
H26_20230513_081500.ogg,39.0,42.0,0.35758328437805176,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,39.0,42.0,0.14947430789470673,Chauna chavaria,norscr1
H26_20230513_081500.ogg,42.0,45.0,0.6178383231163025,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,42.0,45.0,0.20214451849460602,Chauna chavaria,norscr1
H26_20230513_081500.ogg,42.0,45.0,0.13162362575531006,Leistes militaris,rebbla1
H26_20230513_081500.ogg,45.0,48.0,0.6628850698471069,Chauna chavaria,norscr1
H26_20230513_081500.ogg,48.0,51.0,0.1560976803302765,Chauna chavaria,norscr1
H26_20230513_081500.ogg,48.0,51.0,0.12905552983283997,Campylorhynchus griseus,bicwre1
H26_20230513_081500.ogg,51.0,54.0,0.5233058929443359,Leistes militaris,rebbla1
H26_20230513_081500.ogg,51.0,54.0,0.25312530994415283,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,51.0,54.0,0.16914115846157074,Sicalis flaveola,saffin
H26_20230513_081500.ogg,57.0,60.0,0.16978676617145538,Chrysomus icterocephalus,yehbla2
H26_20230513_081500.ogg,57.0,60.0,0.15705913305282593,Chauna chavaria,norscr1
H26_20230513_081500.ogg,57.0,60.0,0.12295909970998764,Leistes militaris,rebbla1
H07_20230424_195500.ogg,0.0,3.0,0.16042344272136688,Pulsatrix perspicillata,speowl1
H07_20230424_195500.ogg,27.0,30.0,0.12509877979755402,Megascops choliba,trsowl
H07_20230424_195500.ogg,33.0,36.0,0.17292004823684692,Megascops choliba,trsowl
H32_20230422_093500.ogg,6.0,9.0,0.9358921051025391,Campylorhynchus griseus,bicwre1
H32_20230422_093500.ogg,9.0,12.0,0.12984658777713776,Patagioenas cayennensis,pavpig2
H32_20230422_093500.ogg,12.0,15.0,0.18047839403152466,Patagioenas cayennensis,pavpig2
H32_20230422_093500.ogg,21.0,24.0,0.40812763571739197,Patagioenas cayennensis,pavpig2
H32_20230422_093500.ogg,24.0,27.0,0.3101652264595032,Patagioenas cayennensis,pavpig2
H32_20230422_093500.ogg,36.0,39.0,0.3819708824157715,Patagioenas cayennensis,pavpig2
H32_20230422_093500.ogg,39.0,42.0,0.3783694803714752,Patagioenas cayennensis,pavpig2
H32_20230422_093500.ogg,54.0,57.0,0.11318700760602951,Patagioenas cayennensis,pavpig2
H32_20230422_093500.ogg,57.0,60.0,0.10313931852579117,Milvago chimachima,yehcar1
H22_20230426_084000.ogg,15.0,18.0,0.30236077308654785,Mesembrinibis cayennensis,greibi1
H22_20230426_084000.ogg,21.0,24.0,0.2706415057182312,Ortalis columbiana,colcha1
H22_20230426_084000.ogg,24.0,27.0,0.1521643102169037,Ortalis columbiana,colcha1
H22_20230426_084000.ogg,42.0,45.0,0.11242083460092545,Colaptes punctigula,spbwoo1
H22_20230426_084000.ogg,48.0,51.0,0.4525965750217438,Patagioenas cayennensis,pavpig2
H22_20230426_084000.ogg,54.0,57.0,0.14432212710380554,Patagioenas cayennensis,pavpig2
H30_20230424_020000.ogg,3.0,6.0,0.11984291672706604,Nyctidromus albicollis,compau
H30_20230424_020000.ogg,42.0,45.0,0.11569513380527496,Nyctidromus albicollis,compau
H30_20230424_020000.ogg,48.0,51.0,0.13439778983592987,Nyctidromus albicollis,compau
H30_20230424_020000.ogg,54.0,57.0,0.12348856776952744,Nyctidromus albicollis,compau
H84_20230511_140000.ogg,9.0,12.0,0.1178179383277893,Xiphorhynchus susurrans,cocwoo1
H79_20230507_082500.ogg,0.0,3.0,0.9146254658699036,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,3.0,6.0,0.46709105372428894,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,6.0,9.0,0.5603451728820801,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,9.0,12.0,0.8370877504348755,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,15.0,18.0,0.3934131860733032,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,18.0,21.0,0.3039441704750061,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,18.0,21.0,0.11145558953285217,Leistes militaris,rebbla1
H79_20230507_082500.ogg,24.0,27.0,0.15929681062698364,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,36.0,39.0,0.6448602676391602,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,39.0,42.0,0.7763515114784241,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,45.0,48.0,0.14012327790260315,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,48.0,51.0,0.2624189853668213,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,51.0,54.0,0.6182573437690735,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,54.0,57.0,0.3816911578178406,Columbina talpacoti,rugdov
H79_20230507_082500.ogg,57.0,60.0,0.11364573240280151,Columbina talpacoti,rugdov
H65_20230507_071500.ogg,3.0,6.0,0.39193403720855713,Columbina talpacoti,rugdov
H65_20230507_071500.ogg,6.0,9.0,0.5410313606262207,Columbina talpacoti,rugdov
H65_20230507_071500.ogg,9.0,12.0,0.13515596091747284,Columbina talpacoti,rugdov
H65_20230507_071500.ogg,18.0,21.0,0.24175256490707397,Columbina talpacoti,rugdov
H65_20230507_071500.ogg,33.0,36.0,0.35359808802604675,Columbina talpacoti,rugdov
H65_20230507_071500.ogg,36.0,39.0,0.5093201994895935,Columbina talpacoti,rugdov
H65_20230507_071500.ogg,39.0,42.0,0.12776939570903778,Columbina talpacoti,rugdov
H65_20230507_071500.ogg,42.0,45.0,0.11221913993358612,Ara ararauna,baymac
H65_20230507_071500.ogg,45.0,48.0,0.6080951690673828,Ara ararauna,baymac
H65_20230507_071500.ogg,54.0,57.0,0.13634555041790009,Ara ararauna,baymac
H21_20230511_165500.ogg,0.0,3.0,0.2569918632507324,Pionus menstruus,blhpar1
H21_20230511_165500.ogg,3.0,6.0,0.1608288586139679,Pheugopedius fasciatoventris,blbwre1
H21_20230511_165500.ogg,12.0,15.0,0.13502651453018188,Pheugopedius fasciatoventris,blbwre1
H21_20230511_165500.ogg,21.0,24.0,0.8121334314346313,Pheugopedius fasciatoventris,blbwre1
H21_20230511_165500.ogg,33.0,36.0,0.13695266842842102,Pheugopedius fasciatoventris,blbwre1
H94_20230505_164500.ogg,9.0,12.0,0.7195525169372559,Patagioenas cayennensis,pavpig2
H94_20230505_164500.ogg,12.0,15.0,0.9416034817695618,Patagioenas cayennensis,pavpig2
H94_20230505_164500.ogg,15.0,18.0,0.9477201104164124,Patagioenas cayennensis,pavpig2
H94_20230505_164500.ogg,33.0,36.0,0.5500324368476868,Patagioenas cayennensis,pavpig2
H94_20230505_164500.ogg,36.0,39.0,0.8758088946342468,Patagioenas cayennensis,pavpig2
H94_20230505_164500.ogg,39.0,42.0,0.84568190574646,Patagioenas cayennensis,pavpig2
H94_20230505_164500.ogg,48.0,51.0,0.6420138478279114,Patagioenas cayennensis,pavpig2
H94_20230505_164500.ogg,51.0,54.0,0.930962324142456,Patagioenas cayennensis,pavpig2
H8920_20230508_041000.ogg,0.0,3.0,0.17991624772548676,Pulsatrix perspicillata,speowl1
H8920_20230508_041000.ogg,0.0,3.0,0.1000932827591896,Megascops choliba,trsowl
H8920_20230508_041000.ogg,3.0,6.0,0.12445645779371262,Pulsatrix perspicillata,speowl1
H8920_20230508_041000.ogg,6.0,9.0,0.12450947612524033,Megascops choliba,trsowl
H8920_20230508_041000.ogg,15.0,18.0,0.10833941400051117,Pulsatrix perspicillata,speowl1
H8920_20230508_041000.ogg,33.0,36.0,0.11433320492506027,Megascops choliba,trsowl
H8920_20230508_041000.ogg,36.0,39.0,0.19090890884399414,Megascops choliba,trsowl
H8920_20230508_041000.ogg,42.0,45.0,0.119963638484478,Megascops choliba,trsowl
H8920_20230508_041000.ogg,54.0,57.0,0.1274396926164627,Pulsatrix perspicillata,speowl1
H8920_20230508_041000.ogg,54.0,57.0,0.12220495939254761,Megascops choliba,trsowl
H8920_20230508_041000.ogg,57.0,60.0,0.12191402912139893,Pulsatrix perspicillata,speowl1
H32_20230504_160500.ogg,0.0,3.0,0.1301308274269104,Patagioenas cayennensis,pavpig2
H32_20230504_160500.ogg,3.0,6.0,0.2299773097038269,Patagioenas cayennensis,pavpig2
H32_20230504_160500.ogg,21.0,24.0,0.37329182028770447,Chrysomus icterocephalus,yehbla2
H32_20230504_160500.ogg,21.0,24.0,0.15886999666690826,Patagioenas cayennensis,pavpig2
H32_20230504_160500.ogg,27.0,30.0,0.16839714348316193,Chrysomus icterocephalus,yehbla2
H32_20230504_160500.ogg,36.0,39.0,0.10925211012363434,Patagioenas cayennensis,pavpig2
H32_20230504_160500.ogg,39.0,42.0,0.10336589813232422,Patagioenas cayennensis,pavpig2
H8920_20230509_162500.ogg,9.0,12.0,0.5321537256240845,Ceratopipra erythrocephala,gohman1
H8920_20230509_162500.ogg,12.0,15.0,0.19926689565181732,Ceratopipra erythrocephala,gohman1
H8920_20230509_162500.ogg,18.0,21.0,0.5544132590293884,Ceratopipra erythrocephala,gohman1
H8920_20230509_162500.ogg,45.0,48.0,0.12845198810100555,Ceratopipra erythrocephala,gohman1
H19_20230501_144000.ogg,21.0,24.0,0.18652567267417908,Tinamus major,gretin1
O202_20230504_101500.ogg,3.0,6.0,0.11132965981960297,Leptotila verreauxi,whtdov
O202_20230504_101500.ogg,12.0,15.0,0.14594265818595886,Leptotila verreauxi,whtdov
O202_20230504_101500.ogg,21.0,24.0,0.2709430158138275,Leptotila verreauxi,whtdov
O202_20230504_101500.ogg,30.0,33.0,0.6833992004394531,Leptotila verreauxi,whtdov
O202_20230504_101500.ogg,42.0,45.0,0.60918128490448,Leptotila verreauxi,whtdov
O202_20230504_101500.ogg,54.0,57.0,0.19661398231983185,Leptotila verreauxi,whtdov
H78_20230501_052500.ogg,6.0,9.0,0.1463031768798828,Momotus subrufescens,bucmot3
H78_20230501_052500.ogg,12.0,15.0,0.10352016985416412,Momotus subrufescens,bucmot3
H78_20230501_052500.ogg,21.0,24.0,0.206851989030838,Momotus subrufescens,bucmot3
H78_20230501_052500.ogg,27.0,30.0,0.1480785608291626,Momotus subrufescens,bucmot3
H78_20230501_052500.ogg,33.0,36.0,0.19517381489276886,Momotus subrufescens,bucmot3
H78_20230501_052500.ogg,42.0,45.0,0.5287896990776062,Momotus subrufescens,bucmot3
H78_20230501_052500.ogg,48.0,51.0,0.14826087653636932,Momotus subrufescens,bucmot3
H78_20230501_052500.ogg,54.0,57.0,0.5653634071350098,Momotus subrufescens,bucmot3
H88_20230512_103000.ogg,0.0,3.0,0.15933482348918915,Legatus leucophaius,pirfly1
H84_20230423_001500.ogg,0.0,3.0,0.1283005326986313,Pulsatrix perspicillata,speowl1
H84_20230423_001500.ogg,9.0,12.0,0.1277831643819809,Pulsatrix perspicillata,speowl1
H84_20230423_001500.ogg,21.0,24.0,0.11860678344964981,Pulsatrix perspicillata,speowl1
H84_20230423_001500.ogg,27.0,30.0,0.12947477400302887,Pulsatrix perspicillata,speowl1
H84_20230423_001500.ogg,33.0,36.0,0.18078461289405823,Pulsatrix perspicillata,speowl1
H84_20230423_001500.ogg,36.0,39.0,0.15762701630592346,Pulsatrix perspicillata,speowl1
H84_20230423_001500.ogg,39.0,42.0,0.16773678362369537,Pulsatrix perspicillata,speowl1
H84_20230423_001500.ogg,42.0,45.0,0.18189191818237305,Pulsatrix perspicillata,speowl1
H11_20230502_201500.ogg,0.0,3.0,0.11330270767211914,Nyctidromus albicollis,compau
H84_20230521_022500.ogg,9.0,12.0,0.10051882266998291,Pulsatrix perspicillata,speowl1
O201_20230428_053000.ogg,9.0,12.0,0.10970952361822128,Megascops choliba,trsowl
O201_20230428_053000.ogg,36.0,39.0,0.19192588329315186,Baryphthengus martii,rufmot1
O201_20230428_053000.ogg,42.0,45.0,0.10067451000213623,Baryphthengus martii,rufmot1
O201_20230428_053000.ogg,45.0,48.0,0.11872109025716782,Baryphthengus martii,rufmot1
H90_20230520_223000.ogg,6.0,9.0,0.12845861911773682,Pulsatrix perspicillata,speowl1
H79_20230513_071500.ogg,0.0,3.0,0.25933024287223816,Brotogeris jugularis,orcpar
H79_20230513_071500.ogg,3.0,6.0,0.17467938363552094,Leistes militaris,rebbla1
H79_20230513_071500.ogg,6.0,9.0,0.1277545541524887,Amazona ochrocephala,ywcpar
H79_20230513_071500.ogg,9.0,12.0,0.12494776397943497,Brotogeris jugularis,orcpar
H79_20230513_071500.ogg,12.0,15.0,0.13531367480754852,Leistes militaris,rebbla1
H79_20230513_071500.ogg,15.0,18.0,0.13170237839221954,Leistes militaris,rebbla1
H79_20230513_071500.ogg,18.0,21.0,0.11430805176496506,Leistes militaris,rebbla1
H79_20230513_071500.ogg,27.0,30.0,0.19201883673667908,Amazona ochrocephala,ywcpar
H79_20230513_071500.ogg,36.0,39.0,0.21912069618701935,Leistes militaris,rebbla1
H26_20230517_082000.ogg,0.0,3.0,0.1417151838541031,Amazona ochrocephala,ywcpar
H26_20230517_082000.ogg,45.0,48.0,0.4473869800567627,Ara ararauna,baymac
H26_20230517_082000.ogg,48.0,51.0,0.11788952350616455,Ara ararauna,baymac
H06_20230506_164000.ogg,3.0,6.0,0.25119689106941223,Legatus leucophaius,pirfly1
H06_20230506_164000.ogg,3.0,6.0,0.11245028674602509,Leptotila verreauxi,whtdov
H06_20230506_164000.ogg,12.0,15.0,0.358887642621994,Leptotila verreauxi,whtdov
H06_20230506_164000.ogg,21.0,24.0,0.675993025302887,Leptotila verreauxi,whtdov
H06_20230506_164000.ogg,30.0,33.0,0.5227824449539185,Leptotila verreauxi,whtdov
H06_20230506_164000.ogg,39.0,42.0,0.692732572555542,Leptotila verreauxi,whtdov
H06_20230506_164000.ogg,42.0,45.0,0.10362879931926727,Leptotila verreauxi,whtdov
H06_20230506_164000.ogg,48.0,51.0,0.2284432053565979,Leptotila verreauxi,whtdov
H06_20230506_164000.ogg,57.0,60.0,0.49152129888534546,Leptotila verreauxi,whtdov
H84_20230503_152000.ogg,12.0,15.0,0.17062199115753174,Ceratopipra erythrocephala,gohman1
H84_20230503_152000.ogg,51.0,54.0,0.3553004264831543,Ceratopipra erythrocephala,gohman1
H84_20230503_152000.ogg,57.0,60.0,0.15871663391590118,Ceratopipra erythrocephala,gohman1
H22_20230504_133500.ogg,45.0,48.0,0.18434901535511017,Volatinia jacarina,blbgra1
H20_20230501_043000.ogg,3.0,6.0,0.14835278689861298,Nyctidromus albicollis,compau
H20_20230501_043000.ogg,21.0,24.0,0.11390884220600128,Nyctidromus albicollis,compau
H20_20230501_043000.ogg,39.0,42.0,0.13134919106960297,Nyctibius grandis,grepot1
H20_20230501_043000.ogg,39.0,42.0,0.12025020271539688,Nyctidromus albicollis,compau
H20_20230501_043000.ogg,48.0,51.0,0.12997978925704956,Nyctidromus albicollis,compau
H71_20230515_041500.ogg,42.0,45.0,0.11939039826393127,Nyctidromus albicollis,compau
